image_id,file_name,split,scenario_category,has_saliency_png,has_fixation_mat,ground_truth_caps,primary_gt_caption,n_gt_captions,blip_caption,blip2_caption,ofa_caption,vit_gpt2_caption,bleu4_blip,bleu4_blip2,bleu4_ofa,bleu4_vit_gpt2,cider_blip,meteor_blip,rougeL_blip,human_correct_blip,human_correct_blip2,human_correct_ofa,human_correct_vit_gpt2,error_type_blip,error_type_blip2,error_type_ofa,error_type_vit_gpt2,error_token_blip,error_token_blip2,error_token_ofa,error_token_vit_gpt2,js_div_mean_blip,kl_div_mean_blip,error_token_js_blip,other_tokens_js_blip,gt_caps_parsed,bleu1_blip,bleu2_blip,bleu3_blip,bleu4_conf_blip,bleu1_blip2,bleu2_blip2,bleu3_blip2,cider_blip2,meteor_blip2,rougeL_blip2,bleu4_conf_blip2,bleu1_vit_gpt2,bleu2_vit_gpt2,bleu3_vit_gpt2,cider_vit_gpt2,meteor_vit_gpt2,rougeL_vit_gpt2,bleu4_conf_vit_gpt2,annotator_1_blip,annotator_2_blip,annotator_3_blip,annotator_1_blip2,annotator_2_blip2,annotator_3_blip2,annotator_1_vit_gpt2,annotator_2_vit_gpt2,annotator_3_vit_gpt2,metric_correct_blip,metric_correct_blip2,metric_correct_vit_gpt2,js_div_max_blip,cos_sim_mean_blip
552636,COCO_val2014_000000552636.jpg,val,gender_ambiguity,True,True,"['A group of people walking down a sidewalk near a bus.', 'City scene with parked buses and people walking on the sidewalk.', 'This is a normally busy bus depot in the city', 'a public transit bus driving on a city street', 'People walking around in the streets near a city. ']",A group of people walking down a sidewalk near a bus.,5,there is a red bus that is driving down the street,people crossing the street in front of a bus,[OFA_UNAVAILABLE],a city street filled with buses and people,0.0545246911963086,0.0390057886553452,,0.2120473630468832,0.0857666893525019,0.2777777777777777,0.3999999999999999,1,1,,1,correct,correct,,correct,,,,,0.5007312600062487,8.684067890967727,,,"['A group of people walking down a sidewalk near a bus.', 'City scene with parked buses and people walking on the sidewalk.', 'This is a normally busy bus depot in the city', 'a public transit bus driving on a city street', 'People walking around in the streets near a city. ']",0.6363636363636364,0.2522624895547565,0.0890883567703394,low,0.7777777777777778,0.0986013297183269,0.0517872084325643,0.0781925309704703,0.4133333333333333,0.4444444444444444,low,0.772184789761521,0.6240195441936914,0.4856567616181971,0.1824346612928156,0.416822429906542,0.5263157894736842,medium,1,0,1,1,1,1,1,1,1,0,0,1,0.5179435155920132,0.2536894569440781
569722,COCO_val2014_000000569722.jpg,val,attribute_errors,True,True,"['A floral plate with greens, carrots and potatoes.', 'a plate of some carrots greens and gravy on some dumplings', 'A plate with fish and a leafy vegetable.', 'A colorful plate filled with fish and vegetables.', 'A plate with vegetables and meat on a table.']","A floral plate with greens, carrots and potatoes.",5,there is a plate of food on a table with a glass of wine,a plate of food on a table,[OFA_UNAVAILABLE],a plate of food on a table,0.0930372353185366,0.1782013231677091,,0.1782013231677091,0.0985362771082741,0.2631578947368421,0.4347826086956521,1,1,,1,correct,correct,,correct,,,,,0.4320049356445675,7.183370820736698,,,"['A floral plate with greens, carrots and potatoes.', 'a plate of some carrots greens and gravy on some dumplings', 'A plate with fish and a leafy vegetable.', 'A colorful plate filled with fish and vegetables.', 'A plate with vegetables and meat on a table.']",0.4285714285714285,0.3144854510165755,0.2019946918985375,low,0.6191984998215584,0.5180586332905649,0.3596791412007517,0.1344586022606495,0.4261363636363636,0.6250000000000001,medium,0.6191984998215584,0.5180586332905649,0.3596791412007517,0.1344586022606495,0.4261363636363636,0.6250000000000001,medium,1,1,1,1,1,1,1,1,1,0,0,0,0.44190574052295206,0.29636478102248526
522782,COCO_val2014_000000522782.jpg,val,counting_errors,True,True,"['A triple screen computer set up on a desk next to a bed', 'A bedroom with a desk, computer, bed, and other items. ', 'A computer desk with three separate monitors on it.', 'Interior bedroom shot of computer screens near a leather chair to the left of an unmade bed.', 'Three desktop screens that are on a table.']",A triple screen computer set up on a desk next to a bed,5,there is a desk with two monitors and a chair in a bedroom,"a bedroom with a bed, a desk and a computer",[OFA_UNAVAILABLE],a room with a desk and a computer on it,0.0629812999239424,0.3655552228545123,,0.0830701847441279,0.1287480596427346,0.3357712765957447,0.3636363636363637,1,1,,1,correct,correct,,correct,,,,,0.3962561517054271,6.901322722693044,,,"['A triple screen computer set up on a desk next to a bed', 'A bedroom with a desk, computer, bed, and other items. ', 'A computer desk with three separate monitors on it.', 'Interior bedroom shot of computer screens near a leather chair to the left of an unmade bed.', 'Three desktop screens that are on a table.']",0.6923076923076923,0.4160251471689218,0.1163095816280974,low,0.9,0.7071067811865476,0.5,0.2201654076264148,0.4263888888888889,0.6,high,0.8,0.5163977794943222,0.1493801582185721,0.1177126742592723,0.4087912087912088,0.5,low,1,1,1,1,1,1,1,1,1,0,1,0,0.4106732039088248,0.34001209957107503
415194,COCO_val2014_000000415194.jpg,val,object_confusion,True,True,"['A kitchen that has a table and a chair.', 'A kitchen decorated in decor with furniture in it.', 'A very old fashioned kitchen with retro floor tiles.', 'An old fashioned kitchen with the light on. ', 'An old fashioned kitchen is set up for display.']",A kitchen that has a table and a chair.,5,there is a black and white checkered floor in a kitchen,a black and white checkered floor,[OFA_UNAVAILABLE],a kitchen with a sink and a refrigerator,0.0545246911963086,0.0384981500776354,,0.1017397827309225,0.0821620928197424,0.2777777777777777,0.3,1,1,,0,correct,correct,,relation_mismatch,,,,refrigerator,0.33086743145142217,5.614767431425181,,,"['A kitchen that has a table and a chair.', 'A kitchen decorated in decor with furniture in it.', 'A very old fashioned kitchen with retro floor tiles.', 'An old fashioned kitchen with the light on. ', 'An old fashioned kitchen is set up for display.']",0.6363636363636364,0.2522624895547565,0.0890883567703394,low,0.3582656552868946,0.0716531310573789,0.0451386440550338,0.0221842801341524,0.1149425287356322,0.2666666666666666,low,0.75,0.5669467095138409,0.1749757011938004,0.1299187060961893,0.5011235955056179,0.5882352941176471,medium,1,1,1,1,1,1,0,0,0,0,0,0,0.35124459396321683,0.42886589666206587
457217,COCO_val2014_000000457217.jpg,val,gender_ambiguity,True,True,"['a person petting a small elephant statue ', 'A person and a elephant by some trees.', 'An Asian lady in a red dress petting a small elephant at a zoo.', 'there is a woman standing next to a small elephant', 'A gray elephant standing next to a woman in a red dress.']",a person petting a small elephant statue ,5,there is a woman that is petting an elephant in the street,a woman in a red dress standing next to an elephant,[OFA_UNAVAILABLE],a woman standing next to an elephant at a zoo,0.2521193618434983,0.6179654585112234,,0.5410822690539396,0.1826242721582645,0.2450980392156863,0.4545454545454545,1,1,,0,correct,correct,,object_misidentification,,,,elephant,0.05099934770860499,0.1837136815083357,,,"['a person petting a small elephant statue ', 'A person and a elephant by some trees.', 'An Asian lady in a red dress petting a small elephant at a zoo.', 'there is a woman standing next to a small elephant', 'A gray elephant standing next to a woman in a red dress.']",0.6666666666666666,0.4264014327112209,0.331300762471962,medium,1.0,0.8366600265340756,0.7299198566479815,0.3507283288965371,0.742296918767507,0.5714285714285713,high,0.9,0.7745966692414834,0.6694329500821695,0.2767395389148236,0.6724489795918367,0.6,high,1,1,0,1,1,1,0,0,0,1,1,1,0.057273206639639876,0.8712094204287696
380854,COCO_val2014_000000380854.jpg,val,general_baseline,True,True,"['A bathroom is shown with white decor and brown cabinets.', 'This photo shows a bathroom with sink, mirror, toilet and window. ', 'A toilet, sink, mirror, sanitizer and a window', 'Picture of a bathroom with shelf over toilet ', 'A bathroom is mostly decorated in white. ']",A bathroom is shown with white decor and brown cabinets.,5,there is a white toilet sitting next to a sink in a bathroom,"a bathroom with a toilet, sink and mirror",[OFA_UNAVAILABLE],a white toilet sitting next to a sink in a bathroom,0.0449412542808265,0.180921760812233,,0.0524634102286145,0.1309215069595621,0.415296052631579,0.380952380952381,0,0,,1,object_hallucination,object_hallucination,,correct,there,sink,,,0.42376321190434685,7.205369790402104,0.40714136297524395,0.4251483659817721,"['A bathroom is shown with white decor and brown cabinets.', 'This photo shows a bathroom with sink, mirror, toilet and window. ', 'A toilet, sink, mirror, sanitizer and a window', 'Picture of a bathroom with shelf over toilet ', 'A bathroom is mostly decorated in white. ']",0.5384615384615384,0.2118296364340808,0.074164075183866,low,0.75,0.5669467095138409,0.3769737205645769,0.1836695594735339,0.3194444444444444,0.5263157894736842,medium,0.5454545454545454,0.2335496832484569,0.0846262997471468,0.1343702680275534,0.3453453453453453,0.4210526315789474,low,0,1,1,0,0,0,1,1,1,0,0,0,0.44425363261842904,0.3247947715762115
378655,COCO_val2014_000000378655.jpg,val,gender_ambiguity,True,True,"['Slider burgers with hot dog and fries on plate on table', 'Five different sandwiches are next to a bowl of potato fries.', 'A hot dog and slider burgers are on a white tray.', 'Hot dogs, hamburgers and sweet potato fries are laid out.', 'Various small burgers with a hot dog and a cup of french fries with dip. ']",Slider burgers with hot dog and fries on plate on table,5,there is a plate of food that includes a hot dog and french fries,a white plate topped with a sandwich and fries,[OFA_UNAVAILABLE],a hot dog and french fries on a tray,0.2178465868244664,0.0816872798602903,,0.3777177718431893,0.2227232666774118,0.471371644295302,0.4137931034482759,1,1,,0,correct,correct,,general_baseline,,,,fries,0.41874670694986266,7.448410893995765,,,"['Slider burgers with hot dog and fries on plate on table', 'Five different sandwiches are next to a bowl of potato fries.', 'A hot dog and slider burgers are on a white tray.', 'Hot dogs, hamburgers and sweet potato fries are laid out.', 'Various small burgers with a hot dog and a cup of french fries with dip. ']",0.5985403583811576,0.4140897895345154,0.2985421020471122,medium,0.6959861353000654,0.4832684649178643,0.143992976885338,0.0978241357085877,0.2922453703703703,0.3333333333333333,low,0.7954127260572175,0.730633242658635,0.514863324267528,0.2889358811682462,0.5452674897119341,0.7000000000000001,high,1,1,1,1,1,1,0,1,0,1,0,1,0.43029102028386074,0.32148486055148057
239625,COCO_val2014_000000239625.jpg,val,object_confusion,True,True,"['A square pizza being cut into pieces by the pizza maker', 'A man cutting a slices in a large pizza', 'A cook is cutting a pizza into slices.', 'A man cuts into food being cooked on a grill.', 'A large square pizza being cut up by a person.']",A square pizza being cut into pieces by the pizza maker,5,there is a person cutting into a large square pizza on a table,a large deep dish pizza,[OFA_UNAVAILABLE],a person cutting a pizza on a cutting board,0.2613022659677713,0.0690094097823614,,0.1561969968460128,0.237048028381232,0.6162076481077867,0.4545454545454546,0,1,,1,object_hallucination,correct,,correct,person,,,,0.4218078783434252,7.119492185730938,0.4116108570769134,0.42265763011563456,"['A square pizza being cut into pieces by the pizza maker', 'A man cutting a slices in a large pizza', 'A cook is cutting a pizza into slices.', 'A man cuts into food being cooked on a grill.', 'A large square pizza being cut up by a person.']",0.7692307692307693,0.5063696835418333,0.359907503551434,medium,0.3292869816564158,0.2125538326797009,0.0938454696977069,0.0851011216576847,0.297157622739018,0.4285714285714285,low,0.6666666666666666,0.5,0.3293168780041747,0.1541550539480746,0.3333333333333333,0.4705882352941176,medium,0,0,0,1,1,1,1,1,1,1,0,0,0.4282463635409957,0.3277877274624099
563056,COCO_val2014_000000563056.jpg,val,counting_errors,True,True,"['A group of birds and a man in a small boat.', 'Some birds are standing on a patch of sand.', 'A group if birds that are by the water.', 'A flock of birds floating in the middle of a lake.', 'Birds on sand in the middle of a body of water with a man kayaking on the water nearby.']",A group of birds and a man in a small boat.,5,flock of seagulls sitting on a rock in the water next to a kayak,a group of seagulls sitting on the shore of a lake,[OFA_UNAVAILABLE],a flock of birds standing on top of a body of water,0.0604124105048711,0.1371223389067546,,0.5637560315259289,0.100940214483589,0.3773352999016716,0.4,1,1,,1,correct,correct,,correct,,,,,0.5119254606655623,8.526116916123048,,,"['A group of birds and a man in a small boat.', 'Some birds are standing on a patch of sand.', 'A group if birds that are by the water.', 'A flock of birds floating in the middle of a lake.', 'Birds on sand in the middle of a body of water with a man kayaking on the water nearby.']",0.5714285714285714,0.4193139346887672,0.1135792809098594,low,0.6363636363636364,0.504524979109513,0.304677894412465,0.0868221367692607,0.3381818181818182,0.5454545454545454,medium,0.8333333333333334,0.778498944161523,0.6716793862139855,0.3451939310348949,0.4000000000000001,0.5217391304347826,high,1,1,1,1,1,1,1,1,0,0,0,1,0.5255103848927091,0.231169054826292
419848,COCO_val2014_000000419848.jpg,val,gender_ambiguity,True,True,"['A hot dog and a bowl on a table.', 'Grilled food on a plate with eating utensils and condiments', '1 1/2 loaded hot dogs and veggie side', 'a close up of a hot dog on a plate', 'A hot dog on a plate with a lot of toppings']",A hot dog and a bowl on a table.,5,there is a plate with a hot dog and a roll on it,a plate topped with a hot dog and corn on the cob,[OFA_UNAVAILABLE],a hot dog with ketchup and mustard on a plate,0.4844273237963863,0.2864629015880098,,0.1887719053646223,0.3133390630165238,0.7471742021276596,0.5454545454545455,1,1,,0,correct,correct,,attribute_mismatch,,,,plate,0.40507027704236953,7.260947328149914,,,"['A hot dog and a bowl on a table.', 'Grilled food on a plate with eating utensils and condiments', '1 1/2 loaded hot dogs and veggie side', 'a close up of a hot dog on a plate', 'A hot dog on a plate with a lot of toppings']",0.6923076923076923,0.6354889093022426,0.5683263035814119,high,0.6666666666666666,0.5504818825631803,0.3928004879363247,0.2424563681811458,0.6327421171171171,0.4761904761904762,medium,0.8,0.5962847939999439,0.446288633388113,0.2425073850517096,0.5888888888888889,0.631578947368421,medium,1,1,1,1,1,1,0,0,0,1,1,0,0.41783863533747273,0.3520702027897249
451571,COCO_val2014_000000451571.jpg,val,counting_errors,True,True,"['A HALD EATEN CORN AND A SANDWICH ON THE PLAE', 'Meal with corn on the cob placed on a plate.', 'a piece of eaten corn next to a bunch of mixed veggies\n', 'A close up of a corn on the cob that has been eating.', 'A plate topped with a half eaten corn cob and meat.']",A HALD EATEN CORN AND A SANDWICH ON THE PLAE,5,there is a piece of pizza and a piece of corn on a plate,corn on the cob,[OFA_UNAVAILABLE],a piece of pizza sitting on top of a plate,0.1224438876396719,0.2231301601484298,,0.1535259783865636,0.1802154331728802,0.3494990892531876,0.3846153846153846,1,0,,1,correct,counting_errors,,correct,,cob,,,0.4937544697838944,8.451438459924804,,,"['A HALD EATEN CORN AND A SANDWICH ON THE PLAE', 'Meal with corn on the cob placed on a plate.', 'a piece of eaten corn next to a bunch of mixed veggies\n', 'A close up of a corn on the cob that has been eating.', 'A plate topped with a half eaten corn cob and meat.']",0.6428571428571429,0.5447047794019222,0.291326757595043,medium,0.2231301601484298,0.2231301601484298,0.2231301601484298,0.4560654455129518,0.3357712765957447,0.5714285714285715,medium,0.7,0.557773351022717,0.3387987856049512,0.1050764871741511,0.3779661016949152,0.3636363636363636,medium,1,1,1,0,1,0,1,1,0,0,1,0,0.511794597166198,0.2508038955864068
101936,COCO_val2014_000000101936.jpg,val,context_mismatch,True,True,"['An open laptop computer sitting on top of a wooden table.', 'A laptop computer sitting open on a desk amidst other things', 'The papers lie haphazardly beside the small laptop.', 'Small silver laptop sitting on top of a wooden computer desk. ', 'a desk covered with paperwork and a laptop ']",An open laptop computer sitting on top of a wooden table.,5,there is a laptop computer sitting on top of a wooden desk,a laptop on a desk,[OFA_UNAVAILABLE],a laptop computer sitting on top of a wooden desk,0.7292571723872933,0.1835062304480642,,0.8176129038784518,0.4923036324687018,0.7200168918918919,0.6956521739130435,1,0,,1,correct,context_mismatch,,correct,,laptop,,,0.4611455788429703,8.191477437693424,,,"['An open laptop computer sitting on top of a wooden table.', 'A laptop computer sitting open on a desk amidst other things', 'The papers lie haphazardly beside the small laptop.', 'Small silver laptop sitting on top of a wooden computer desk. ', 'a desk covered with paperwork and a laptop ']",0.8333333333333334,0.778498944161523,0.7514003019816053,high,0.5488116360940264,0.4752848187499276,0.3457296663710544,0.216404088231189,0.4653846153846154,0.625,medium,0.9048374180359596,0.8530888988860718,0.8321259427712264,0.5562415582672845,0.7332282110091743,0.761904761904762,high,1,1,1,0,1,0,1,1,1,1,0,1,0.4742047531693756,0.2916582156038186
198312,COCO_val2014_000000198312.jpg,val,object_confusion,True,True,"['A dining room scene is shown with a table and chairs.', 'The image is inside of a home with a table and small sofa.', 'A furnished neutral modern open floor plan. ', 'A stylish room is depicted with minimalist furniture and a view to the outside.', 'A living room with white walls and wood flooring. ']",A dining room scene is shown with a table and chairs.,5,this is a picture of a dining room with a table and chairs,a kitchen and dining room with a table and chairs,[OFA_UNAVAILABLE],a living room filled with furniture and a table,0.3239560762545073,0.3432945239845196,,0.22679164443904,0.2476294863084794,0.6954520089285714,0.6666666666666667,0,1,,0,object_misidentification,correct,,attribute_mismatch,table,,,furniture,0.4720516073687702,8.655239054198685,0.4665755736748023,0.4725079435099342,"['A dining room scene is shown with a table and chairs.', 'The image is inside of a home with a table and small sofa.', 'A furnished neutral modern open floor plan. ', 'A stylish room is depicted with minimalist furniture and a view to the outside.', 'A living room with white walls and wood flooring. ']",0.6923076923076923,0.6354889093022426,0.4793449689907613,high,0.7,0.6236095644623235,0.4598206960635201,0.2335990556407391,0.616925669350309,0.761904761904762,high,0.8888888888888888,0.7453559924999299,0.5414435072098067,0.1820100106605039,0.4133333333333333,0.5555555555555556,medium,0,0,0,1,1,1,0,0,1,1,1,1,0.48743778322217063,0.29690637948920484
495980,COCO_val2014_000000495980.jpg,val,object_confusion,True,True,"['a group of people stand next to a refrigerator posing for a photo', 'A picture of people posing by a fridge.', 'A group of friends stand around a refrigerator.', 'People posing with a white two door refrigerator', 'Four people posing near a large white refrigerator.']",a group of people stand next to a refrigerator posing for a photo,5,there are three people standing next to a refrigerator in a room,a group of people standing in front of a refrigerator,[OFA_UNAVAILABLE],people standing around a refrigerator,0.2158640436647829,0.3123939936920255,,0.0881861730170902,0.1245202303036077,0.5363075462743236,0.5599999999999999,1,1,,1,correct,correct,,correct,,,,,0.5170127671863101,8.735337098042452,,,"['a group of people stand next to a refrigerator posing for a photo', 'A picture of people posing by a fridge.', 'A group of friends stand around a refrigerator.', 'People posing with a white two door refrigerator', 'Four people posing near a large white refrigerator.']",0.4600222073146616,0.3397489162917924,0.2769395505398903,medium,0.6,0.5163977794943222,0.4054801330382266,0.1994766255900348,0.4536585365853659,0.6666666666666665,high,0.4390493088752211,0.3470989552921196,0.1301376289232719,0.1326556482441487,0.3823953823953823,0.6153846153846154,low,1,1,1,1,1,1,1,1,1,1,1,0,0.5294828322325906,0.218434639080903
170640,COCO_val2014_000000170640.jpg,val,counting_errors,True,True,"['A man sitting on a bed with a dog while holding a cell phone. ', 'A man and dog are interacting on a bed.', 'A man is looking at his small dog.', 'A man with a dog on his lap sitting on a bed.', 'A guy is sitting on a bed with a dog.']",A man sitting on a bed with a dog while holding a cell phone. ,5,there is a man that is sitting on a bed with a dog,a man sitting on a bed with a dog,[OFA_UNAVAILABLE],a man sitting on a bed with a dog,0.6115380576901023,1.0,,1.0,0.4540498159439322,0.7706310679611651,0.7826086956521738,1,1,,1,correct,correct,,correct,,,,,0.5430780618683474,9.94178128616408,,,"['A man sitting on a bed with a dog while holding a cell phone. ', 'A man and dog are interacting on a bed.', 'A man is looking at his small dog.', 'A man with a dog on his lap sitting on a bed.', 'A guy is sitting on a bed with a dog.']",0.7692307692307693,0.7161148740394329,0.6539953362181172,high,1.0,1.0,1.0,0.617480989494201,0.6988249845392702,0.8421052631578948,high,1.0,1.0,1.0,0.617480989494201,0.6988249845392702,0.8421052631578948,high,1,1,1,1,1,1,1,1,1,1,1,1,0.5618377339858789,0.20811733009759614
170974,COCO_val2014_000000170974.jpg,val,gender_ambiguity,True,True,"['A group of people standing around playing video games', 'Group of people standing in a bar with a man holding a Wii controller. ', 'A large group of men playing video games.', 'A man is stadning in front of a crowd playing Wii ', 'People inside a public establishment playing with a video game.']",A group of people standing around playing video games,5,there are many people that are playing a video game together,a group of men playing a video game,[OFA_UNAVAILABLE],a man holding a nintendo wii game controller,0.0474060425987813,0.5,,0.3655552228545123,0.0846255315721221,0.4043478260869566,0.4761904761904761,0,1,,0,general_baseline,correct,,context_mismatch,people,,,man,0.39927633041616545,6.75267412286749,0.3770080525406406,0.40150315820371796,"['A group of people standing around playing video games', 'Group of people standing in a bar with a man holding a Wii controller. ', 'A large group of men playing video games.', 'A man is stadning in front of a crowd playing Wii ', 'People inside a public establishment playing with a video game.']",0.3636363636363636,0.1906925178491184,0.0739278822620259,low,0.875,0.7905694150420949,0.6786044041487267,0.2823155718260376,0.703125,0.875,high,0.625,0.5175491695067657,0.4469517675482838,0.1367249450338402,0.3611940298507463,0.5454545454545454,high,0,1,1,1,1,1,0,0,0,0,1,1,0.42359662644484625,0.3369703987164478
480408,COCO_val2014_000000480408.jpg,val,attribute_errors,True,True,"['A man wearing a hat while riding a horse. ', 'A man is smiling and sitting on top of his horse. ', 'A man with a hat on while on a horse.', 'A man wearing a cowboy hat is sitting on a horse. ', 'A man wearing a cowboy hat rides a horse on a path.']",A man wearing a hat while riding a horse. ,5,there is a man that is sitting on the back of a horse,a man wearing a cowboy hat is riding a horse,[OFA_UNAVAILABLE],a man riding on the back of a brown horse,0.1168579258757333,0.7506238537503395,,0.0610473583580784,0.1249325744922532,0.4563492063492063,0.5833333333333334,0,1,,1,general_baseline,correct,,correct,that,,,,0.5482060233883582,9.114460974860506,0.5325877527582441,0.5495075459408677,"['A man wearing a hat while riding a horse. ', 'A man is smiling and sitting on top of his horse. ', 'A man with a hat on while on a horse.', 'A man wearing a cowboy hat is sitting on a horse. ', 'A man wearing a cowboy hat rides a horse on a path.']",0.6153846153846154,0.4529108136578383,0.2651821159361019,medium,1.0,0.9428090415820634,0.82207069144349,0.5368960631125118,0.8211575489862951,0.8571428571428572,high,0.7,0.2788866755113585,0.0990653658793855,0.095131859432664,0.3412844036697247,0.5263157894736842,low,0,0,0,1,1,1,1,1,1,0,1,0,0.5647530932343268,0.20530282329457517
294032,COCO_val2014_000000294032.jpg,val,object_confusion,True,True,"['A couple of men sitting at a table talking on cell phones.', 'two young gentlemen sitting at a table using their cellphones', 'two men are talking on cellphones at a table', 'A couple of people that are on their cell phone.', 'Two men talk and laugh on their cell phones']",A couple of men sitting at a table talking on cell phones.,5,there are two men sitting at a table talking on their cell phones,two men talking on cell phones at a restaurant,[OFA_UNAVAILABLE],a man sitting at a table talking on a cell phone,0.7033686408407427,0.1907082808182837,,0.4961683000340363,0.503426565638174,0.7978723404255319,0.7199999999999999,1,1,,1,correct,correct,,correct,,,,,0.4903774487696604,8.812743286048583,,,"['A couple of men sitting at a table talking on cell phones.', 'two young gentlemen sitting at a table using their cellphones', 'two men are talking on cellphones at a table', 'A couple of people that are on their cell phone.', 'Two men talk and laugh on their cell phones']",0.9230769230769232,0.8770580193070293,0.7881109001963869,high,0.8888888888888888,0.7453559924999299,0.4297439964630993,0.2376274210399278,0.625,0.6666666666666666,medium,0.7272727272727273,0.6030226891555273,0.5447052937621625,0.3337557987941968,0.5902048319327732,0.7826086956521738,high,1,0,0,1,1,1,1,1,1,1,0,1,0.5001351874808677,0.2517913271627878
330122,COCO_val2014_000000330122.jpg,val,context_mismatch,True,True,"['A group of women sitting on the floor eating food.', 'Several women sit on the floor with several babies.', 'A group of women with children sitting on a floor eating.', 'Several ladies sitting on a floor with some children.', 'A circle of mothers plays and interacts with their babies']",A group of women sitting on the floor eating food.,5,there are many people sitting on the floor eating and drinking,a group of people sitting on the floor eating,[OFA_UNAVAILABLE],people sitting on the floor with stuffed animals,0.3672056269893592,0.5969491792019646,,0.4562272070865922,0.1979185825910546,0.4930693069306931,0.4761904761904761,1,1,,1,correct,correct,,correct,,,,,0.44427180837719144,8.260838329669374,,,"['A group of women sitting on the floor eating food.', 'Several women sit on the floor with several babies.', 'A group of women with children sitting on a floor eating.', 'Several ladies sitting on a floor with some children.', 'A circle of mothers plays and interacts with their babies']",0.5454545454545454,0.4670993664969138,0.4174128044846464,high,0.8888888888888888,0.816496580927726,0.7249202486685947,0.3361603775551777,0.8017676767676769,0.8421052631578948,high,0.5515605641153721,0.527392772809048,0.496955133016974,0.2444761329542022,0.5595505617977528,0.5882352941176471,high,1,1,1,1,1,1,1,1,1,1,1,1,0.45278483245365114,0.3057460190356161
117836,COCO_val2014_000000117836.jpg,val,counting_errors,True,True,"['A pizza on top of a white plate covered in greens.', 'A plate with a pizza next to two wine glasses.', 'A plate of odd looking pizza next to two wine glasses and eye glasses case.', 'A pizza with greens and cheese next to wine glasses.', 'Assortment of fresh herbs with cheese o pizza served with wine.']",A pizza on top of a white plate covered in greens.,5,there is a plate of pizza and a glass of wine on the table,a pizza and two glasses of wine on a table,[OFA_UNAVAILABLE],a pizza sitting on top of a white plate,0.0841099997035006,0.0650059326034369,,0.5911602603314157,0.1319148959050873,0.3576923076923077,0.4137931034482759,1,1,,0,correct,correct,,attribute_mismatch,,,,white,0.44159726987459186,7.908783825304084,,,"['A pizza on top of a white plate covered in greens.', 'A plate with a pizza next to two wine glasses.', 'A plate of odd looking pizza next to two wine glasses and eye glasses case.', 'A pizza with greens and cheese next to wine glasses.', 'Assortment of fresh herbs with cheese o pizza served with wine.']",0.5320358741165845,0.2760598596896769,0.1808290004857339,low,0.9,0.3162277660168379,0.1077217345015942,0.1732150355885501,0.3412844036697247,0.4000000000000001,low,0.7954127260572175,0.730633242658635,0.6486871400635082,0.2551133007928154,0.7349537037037036,0.7999999999999999,high,1,1,1,1,1,1,0,0,0,0,0,1,0.4515961074720186,0.2943496980157372
215982,COCO_val2014_000000215982.jpg,val,object_confusion,True,True,"['Two men are playing video games in their home.', 'Two people standing up while playing a video game. ', 'Two friends are playing wii in the living room.', 'A couple of men standing in a living room next to each other.', 'Two men in a cozy living room playing a video game.']",Two men are playing video games in their home.,5,there are two men playing a video game in a living room,two men playing a video game in a living room,[OFA_UNAVAILABLE],two men playing a video game in a living room,0.3508439695638685,0.4234197579236933,,0.4234197579236933,0.2919574093544275,0.6824665350010973,0.5714285714285715,1,1,,0,correct,correct,,object_misidentification,,,,game,0.4437985461118472,8.122640209674747,,,"['Two men are playing video games in their home.', 'Two people standing up while playing a video game. ', 'Two friends are playing wii in the living room.', 'A couple of men standing in a living room next to each other.', 'Two men in a cozy living room playing a video game.']",0.8333333333333334,0.674199862463242,0.5147142492000893,high,0.9,0.7745966692414834,0.60822019955734,0.3174436996520059,0.6314418393929098,0.631578947368421,high,0.9,0.7745966692414834,0.60822019955734,0.3174436996520059,0.6314418393929098,0.631578947368421,high,1,1,1,1,1,1,0,0,0,1,1,1,0.45454043162981295,0.30692758928902847
64621,COCO_val2014_000000064621.jpg,val,context_mismatch,True,True,"['A horse drawn carriage traveling down a cobble stone street.', 'a horse is pulling a buggy on a rock road', 'A horse drawn carriage with a single man inside.', 'A man is riding in a horse drawn carriage', 'A horse pulling a cart down a road.']",A horse drawn carriage traveling down a cobble stone street.,5,there is a horse pulling a carriage on a cobblestone street,a horse pulling a carriage down the street,[OFA_UNAVAILABLE],a horse pulling a carriage down a street,0.2998221389342337,0.3826029416278447,,0.427287006396234,0.2425975106113214,0.6284097797534854,0.5714285714285713,0,0,,1,relation_mismatch,object_hallucination,,correct,carriage,down,,,0.41950591040962093,7.629829339478189,0.40073053806149234,0.42138344764443375,"['A horse drawn carriage traveling down a cobble stone street.', 'a horse is pulling a buggy on a rock road', 'A horse drawn carriage with a single man inside.', 'A man is riding in a horse drawn carriage', 'A horse pulling a cart down a road.']",0.7272727272727273,0.5393598899705937,0.4013422919391943,medium,0.75,0.5669467095138409,0.4749571257964982,0.290418304286897,0.4649999999999999,0.625,high,0.875,0.7071067811865475,0.5503212081491045,0.3187901220540331,0.7361111111111112,0.75,high,0,0,0,0,0,0,1,1,1,1,1,1,0.4357680958531162,0.3377745312789772
